72900,2023-12-02 09:19:12.235901,24.20,23.40,23.20,42.50,41.60,28.50
73200,2023-12-02 09:24:47.671787,24.30,23.50,27.90,42.50,41.60,20.00
73500,2023-12-02 09:30:24.118407,24.40,23.60,31.60,42.50,41.60,39.70
73800,2023-12-02 09:35:59.931424,24.50,23.70,34.60,42.50,41.60,39.70
74100,2023-12-02 09:41:35.788885,24.60,23.80,36.10,42.50,41.60,39.70
74400,2023-12-02 09:47:12.038668,24.70,23.80,37.50,42.50,41.60,39.70
74700,2023-12-02 09:52:47.787236,24.80,24.00,37.90,42.50,41.60,39.70
75000,2023-12-02 09:58:23.556615,24.90,24.10,38.50,42.50,41.60,39.70
75300,2023-12-02 10:03:59.440955,24.90,24.20,39.00,42.50,41.60,39.70
75600,2023-12-02 10:09:35.456301,25.00,24.30,39.20,42.50,41.60,39.70
75900,2023-12-02 10:15:11.120431,25.10,24.40,39.50,42.50,41.60,39.70
76200,2023-12-02 10:20:47.018982,25.20,24.50,39.80,42.50,41.60,39.70
76500,2023-12-02 10:26:22.797106,25.40,24.60,39.90,42.50,41.60,39.70
76800,2023-12-02 10:31:58.721987,25.50,24.70,39.90,42.50,41.60,39.70
77100,2023-12-02 10:37:35.521157,25.60,24.80,39.90,42.50,41.60,39.70
77400,2023-12-02 10:43:11.709328,25.70,24.90,39.90,42.50,41.60,39.70
77700,2023-12-02 10:48:47.610924,25.80,24.90,40.00,42.50,41.60,39.70
78000,2023-12-02 10:54:23.716933,25.90,25.10,39.90,42.50,41.60,39.70
78300,2023-12-02 10:59:59.678587,26.10,25.20,39.90,42.50,41.60,39.70
78600,2023-12-02 11:05:35.921074,26.20,25.20,39.70,42.50,41.60,39.70
78900,2023-12-02 11:11:11.841008,26.30,25.30,39.40,42.50,41.60,39.70
79200,2023-12-02 11:16:47.504926,26.40,25.40,39.20,42.50,41.60,39.70
79500,2023-12-02 11:22:23.542048,26.40,25.50,39.10,42.50,41.60,39.70
79800,2023-12-02 11:27:59.481122,26.60,25.50,38.80,42.50,41.60,39.70
80100,2023-12-02 11:33:35.474708,26.60,25.70,38.30,42.50,41.60,39.70
80400,2023-12-02 11:39:11.373277,26.70,25.80,38.20,42.50,41.60,39.70
80700,2023-12-02 11:44:47.304428,26.90,25.90,37.50,42.50,41.60,39.70
81000,2023-12-02 11:50:22.951666,27.10,26.00,37.30,42.50,41.60,39.70
81300,2023-12-02 11:55:58.841830,27.10,26.10,37.10,42.50,41.60,39.70
81600,2023-12-02 12:01:35.112703,27.20,26.10,37.00,42.50,41.60,39.70
81900,2023-12-02 12:07:11.213276,27.30,26.20,36.20,42.50,41.60,39.70
82200,2023-12-02 12:12:46.724424,27.50,26.30,36.20,42.50,41.60,39.70
82500,2023-12-02 12:18:22.718460,27.60,26.40,36.00,42.50,41.60,39.70
82800,2023-12-02 12:23:58.750005,27.60,26.50,36.10,42.50,41.60,39.70
83100,2023-12-02 12:29:34.667171,27.60,26.60,35.90,42.50,41.60,39.70
83400,2023-12-02 12:35:08.855265,27.60,26.60,35.90,42.50,41.60,39.70
83700,2023-12-02 12:40:44.793745,27.50,26.60,36.00,42.50,41.60,39.70
84000,2023-12-02 12:46:21.083734,27.50,26.60,35.60,42.50,41.60,39.70
84300,2023-12-02 12:51:56.765816,27.50,26.70,35.70,42.50,41.60,39.70
84600,2023-12-02 12:57:32.729956,27.60,26.70,35.30,42.50,41.60,39.70
84900,2023-12-02 13:03:09.616241,27.60,26.70,35.40,42.50,41.60,39.70
85200,2023-12-02 13:08:45.723675,27.60,26.70,35.30,42.50,41.60,39.70
85500,2023-12-02 13:14:22.290887,27.60,26.70,35.20,42.50,41.60,39.70
85800,2023-12-02 13:19:58.631353,27.60,26.80,34.80,42.50,41.60,39.70
86100,2023-12-02 13:25:34.695530,27.70,26.80,35.00,42.50,41.60,39.70
86400,2023-12-02 13:31:10.557026,27.80,26.80,35.00,42.50,41.60,39.70
86700,2023-12-02 13:36:46.616540,27.90,26.80,34.70,42.50,41.60,39.70
87000,2023-12-02 13:42:22.302108,27.90,26.90,34.80,42.50,41.60,39.70
87300,2023-12-02 13:47:58.075217,27.80,27.00,34.70,42.50,41.60,39.70
87600,2023-12-02 13:53:34.102421,27.90,27.00,34.50,42.50,41.60,39.70
87900,2023-12-02 13:59:10.187515,27.80,27.00,34.00,42.50,41.60,39.70
